,pred
5519,1690564.45
5520,272019.0
5521,174943.15476190476
5522,611150.8515021645
5523,1481665.56
5524,1153539.2857142854
5525,1866388.5
5526,1550688.94
5527,243351.37515943366
5528,1084652.33
5529,776825.0
5530,917148.87
5531,659910.0
5532,335784.68
5533,891147.0553396353
5534,3440784.68
5535,496748.99
5536,1167553.4216017313
5537,467067.42
5538,2154609.52
5539,425977.24
5540,227721.41666666672
5541,787461.61
5542,369235.87
5543,656439.05
5544,2684062.72
5545,483661.05
5546,1559656.56
5547,358416.86
5548,328468.3055555555
5549,605168.15
5550,968962.76
5551,677844.733824842
5552,573251.0
5553,1408127.0
5554,228730.91666666672
5555,728176.8033333332
5556,1070530.59
5557,607962.09
5558,280848.6098492064
5559,533154.1666666666
5560,520468.4401154401
5561,1008244.12
5562,787044.76
5563,821800.0
5564,465369.0
5565,1141323.99
5566,1685550.0
5567,1166589.99
5568,2304214.84
5569,874264.72
5570,2061030.03
5571,683269.02
5572,314419.2
5573,405342.5
5574,926665.0
5575,474197.14
5576,630062.4822857141
5577,1208346.8162640685
5578,602958.75
5579,626956.02
5580,780610.0
5581,750857.7484015817
5582,1907162.75
5583,484274.1666666666
5584,1306107.86
5585,1412649.13
5586,977357.89
5587,996940.0
5588,597001.08
5589,1339821.1331168835
5590,1034463.77
5591,299889.8
5592,609279.3165842802
5593,1030579.97
5594,484350.0
5595,369099.66666666674
5596,4285686.46
5597,1178651.0834892667
5598,2674824.92
5599,894902.35
5600,319193.66876190476
5601,416637.7
5602,1266182.5866666667
5603,540644.05
5604,489167.5
5605,391516.49
5606,441225.0
5607,2338044.523809524
5608,1899510.6475
5609,490550.261904762
5610,547817.5
5611,1042943.67
5612,827661.45
5613,1568756.0
5614,1648525.19
5615,326380.8357142857
5616,350401.31333333335
5617,1232337.14
5618,437158.17
5619,1388631.149455628
5620,952011.9
5621,528736.2242170329
5622,744157.6712523586
5623,892271.24
5624,1189422.2433333332
5625,504663.73333333334
5626,1177124.87
5627,499803.78
5628,803478.41
5629,624390.31
5630,366448.48
5631,536570.28
5632,715136.88
5633,498289.464951715
5634,840713.7
5635,2708720.0
5636,749080.5140476191
5637,312871.68333333335
5638,2306540.56
5639,266968.6071428571
5640,569203.0333333333
5641,252628.91524624324
5642,1104646.82
5643,247990.10723012802
5644,635797.7
5645,563695.0
5646,371608.02
5647,288301.6
5648,1174576.61
5649,1027567.65
5650,1935202.15
5651,514582.06
5652,2772502.12
5653,244110.94736836903
5654,538183.0533333333
5655,1178436.88
5656,592207.7160894661
5657,631083.3
5658,1205044.55
5659,1523076.48
5660,245610.0
5661,1053222.32
5662,729924.483047619
5663,875524.4850000001
5664,764521.28
5665,529782.07
5666,831245.34
5667,283067.77207142854
5668,3556462.0
5669,1919350.21
5670,293076.6666666667
5671,886860.0
5672,2291673.88
5673,455263.6583333334
5674,408750.0
5675,958075.06
5676,466187.3653083028
5677,1086980.1817857146
5678,555334.729145854
5679,2230641.28
5680,2034569.69
5681,209298.03873015865
5682,634733.985
5683,227984.12478749323
5684,956821.6095238095
5685,3943750.0
5686,668175.0
5687,682846.6377800672
5688,1208182.45
5689,343231.40833333327
5690,384254.73
5691,620923.0733333332
5692,365182.5758573743
5693,269927.26884920633
5694,1136933.55
5695,3086452.53
5696,1013949.63
5697,432299.9
5698,2760971.96
5699,2639938.492063491
5700,582546.78
5701,385770.0
5702,1119375.81
5703,640918.3333333334
5704,310821.4733392734
5705,683354.76
5706,350420.0
5707,715010.0
5708,1114850.0
5709,434268.12166666664
5710,345733.16
5711,564791.71
5712,517270.6
5713,785765.63
5714,633507.26
5715,891147.0553396353
5716,1424317.77
5717,978906.6666666667
5718,510658.20644155843
5719,747732.5
5720,710982.28
5721,247128.66
5722,628036.28
5723,523726.28
5724,264892.1156565657
5725,1199024.505238095
5726,882757.5
5727,590963.88
5728,450692.11
5729,608297.0833333334
5730,451516.01
5731,1320748.18
5732,793729.57
5733,1214343.25
5734,280237.03394232085
5735,1009577.7857142857
5736,439615.0758685758
5737,720012.76
5738,182243.09352428853
5739,644218.66
5740,1179858.0
5741,219093.86
5742,1844225.0
5743,397711.2
5744,564870.0
5745,905367.75
5746,801590.0
5747,565905.0
5748,339894.1580964518
5749,584960.7416575406
5750,483166.61
5751,1250615.97
5752,574122.37
5753,690147.4664761905
5754,574378.25
5755,365182.5758573743
5756,1011584.8
5757,505828.79
5758,1150876.1785714286
5759,359006.79
5760,785966.18
5761,1231902.5
5762,815164.87
5763,537107.17
5764,390651.6266666667
5765,817220.41
5766,392986.25
5767,2174996.7863333332
5768,1345753.978174603
5769,774289.06
5770,690340.0
5771,155068.74374236874
5772,2275335.2272727275
5773,142553.89745614037
5774,1058892.82
5775,173040.6071428571
5776,556685.0
5777,1146327.12
5778,1399321.02
5779,508787.97
5780,429867.48666666663
5781,296040.0
5782,314789.41600736533
5783,1319147.83
5784,414591.28
5785,123937.01920829169
5786,650504.98
5787,438329.37666666665
5788,632366.02
5789,1346317.376456898
5790,226707.4321592151
5791,684282.0
5792,2060551.85
5793,324106.1908333333
5794,397029.95
5795,471952.36
5796,1078891.6463739434
5797,868760.0
5798,339894.1580964518
5799,567887.11
5800,1691770.91
5801,628965.0
5802,901654.8984648795
5803,1054172.9733333334
5804,706893.146
5805,375305.96
5806,589050.4
5807,238023.45555555564
5808,815716.71
5809,432003.37
5810,606091.6666666666
5811,292574.18
5812,1115983.0
5813,647736.75
5814,395223.95
5815,431176.9
5816,401084.8333333334
5817,932338.66
5818,652598.66
5819,3615964.02
5820,759915.28
5821,830889.65
5822,2531666.32
5823,755978.8850630765
5824,3222928.44
5825,433762.0333333334
5826,988392.46
5827,767170.0
5828,640286.6666666666
5829,1250735.018605581
5830,234509.54889337922
5831,1229991.6860137088
5832,591615.15
5833,2934843.76
5834,584960.7416575406
5835,431792.51666666666
5836,1085980.8184955094
5837,430499.99
5838,885369.2783333334
5839,638240.0
5840,398661.42
5841,236070.0
5842,230094.07166666668
5843,735022.43
5844,563570.0
5845,1235938.5
5846,182371.35667613268
5847,468889.43
5848,649399.069047619
5849,552963.4
5850,1444930.3437534685
5851,593220.62
5852,1561266.6487936508
5853,216915.0
5854,358328.2736652236
5855,1152259.51
5856,530875.6
5857,1078891.6463739434
5858,1116852.6
5859,1519941.45
5860,1084958.8
5861,434241.02666666673
5862,1456323.42
5863,387096.22452380956
5864,980365.0
5865,246603.4144047619
5866,895340.0
5867,647595.5
5868,202353.253968254
5869,605243.2933333333
5870,503576.85
5871,253996.5564885115
5872,900118.9625000001
5873,2136260.26
5874,177054.50916666666
5875,376969.9
5876,548836.5066666666
5877,552560.0
5878,2110145.16
5879,420470.26
5880,180297.68885281385
5881,457938.49
5882,3444803.22
5883,559759.35
5884,907144.85
5885,1264615.7142857146
5886,380721.08
5887,657550.0
5888,1389481.59
5889,590468.15
5890,594782.0
5891,432310.39
5892,1234452.48
5893,528634.71
5894,543969.2663369944
5895,1261523.3306928775
5896,427539.74
5897,795691.75
5898,130390.0
5899,446615.72
5900,1566744.4
5901,325462.56854256865
5902,712549.1004717505
5903,182371.35667613268
5904,867998.29
5905,789169.337895438
5906,2160350.0
5907,2628281.39
5908,396061.86
5909,1036363.3214285714
5910,235140.0
5911,588390.0
5912,624677.5
5913,232166.61258186254
5914,660287.0
5915,430115.78
5916,3718334.01
5917,2037190.11
5918,1026714.9977499999
5919,831283.36
5920,804813.94
5921,3640756.9
5922,755644.7543486105
5923,558124.13
5924,193028.36739649242
5925,448438.8233333333
5926,1673967.0
5927,420549.8
5928,1478425.0
5929,904869.35
5930,1017973.7195238094
5931,309403.5663780663
5932,1006835.26
5933,771793.13
5934,461791.64
5935,1892860.0
5936,304832.09517460316
5937,543221.96
5938,692206.968
5939,709565.0
5940,190750.0795870795
5941,1081854.68
5942,584589.58
5943,4283930.09
5944,497894.39
5945,219386.60964610393
5946,957097.46
5947,493343.2366666667
5948,416401.99
5949,930609.7625
5950,387947.35
5951,218606.0539766257
5952,1845100.7627095124
5953,1917460.54
5954,811358.0
5955,1042015.7066666665
5956,413147.4
5957,761060.0
5958,336388.75666666665
5959,711121.18
5960,1618065.75
5961,566449.9183333333
5962,1584540.62
5963,669248.6904761904
5964,317922.1346349206
5965,792929.8
5966,838294.23
5967,1065005.8
5968,829594.6374458877
5969,589281.588
5970,665574.94
5971,227565.93154761902
5972,1727327.933333333
5973,190707.99725880416
5974,367291.04999999993
5975,949621.0270994962
5976,226420.46
5977,2926978.07
5978,382539.76
5979,191974.07256958727
5980,525062.21
5981,1213515.13
5982,1387190.0
5983,426198.6746031747
5984,1152038.47
5985,160403.66666666666
5986,550636.8045946459
5987,1079028.82
5988,774392.94
5989,299420.0
5990,412514.46
5991,3713421.01
5992,511505.1623376623
5993,442494.08
5994,229158.5526315789
5995,872365.63
5996,943970.0
5997,504076.69
5998,339209.2321289822
5999,969328.66
6000,794413.8787936508
6001,1816156.76
6002,471040.0
6003,489760.25033333333
6004,508703.5
6005,1264432.08
6006,491276.56
6007,273718.38
6008,360404.46
6009,410796.47
6010,547273.23
6011,1212584.55
6012,804171.45
6013,1272013.09
6014,2958218.41
6015,1178923.5833333335
6016,1249160.0
6017,610845.0
6018,452922.0
6019,854595.0
6020,544246.88
6021,1101409.0386666665
6022,522811.14
6023,1391314.99
6024,548299.01
6025,1209886.9107171418
6026,1081493.72
6027,974859.92
6028,571078.35
6029,543565.1
6030,1396013.333333333
6031,568855.647
6032,666001.83
6033,366611.48
6034,257227.29111111112
6035,381668.9
6036,837289.6428571428
6037,2059290.0
6038,467778.0
6039,720843.0
6040,464791.49
6041,1514496.8466666667
6042,748595.24
6043,188415.0
6044,471483.79666666663
6045,2091008.62
6046,593732.75
6047,522940.8055555555
6048,195001.46960372568
6049,723039.73
6050,431902.58
6051,601938.76
6052,270191.61111111107
6053,534075.0
6054,1019160.2
6055,1742402.68
6056,279988.2431457431
6057,255733.2
6058,389267.63
6059,476386.27
6060,933176.5
6061,774870.26
6062,895940.0
6063,899106.537142857
6064,427107.5
6065,364693.12
6066,896814.4
6067,577033.9820426241
6068,2001624.76
6069,961677.5
6070,633039.9
6071,1376826.86
6072,2323703.325
6073,516251.0
6074,1971355.81
6075,1346041.6371428573
6076,2300510.3
6077,1956539.48
6078,1014900.7333333333
6079,331921.22
6080,178256.74782038797
6081,1122968.61
6082,1191031.19
6083,762600.0
6084,876738.88
6085,350475.0
6086,723075.0
6087,577145.0
6088,413268.1575646575
6089,859051.9
6090,630359.06
6091,697467.2133333333
6092,831076.82
6093,2193317.57
6094,1833711.4659390333
6095,1820144.49
6096,219826.19607372436
6097,354550.875
6098,596955.5
6099,947658.8766666666
6100,801137.89
6101,304793.67
6102,360490.3333333334
6103,445866.0
6104,302765.973931074
6105,396868.5498095237
6106,772203.9913203465
6107,597086.04
6108,1652755.0
6109,418687.5
6110,2446963.0
6111,394109.05
6112,606997.5
6113,646319.0
6114,940763.96
6115,640520.72
6116,534190.9
6117,1178651.0834892667
6118,1319083.03
6119,494972.95
6120,529839.99
6121,986629.0
6122,845072.3
6123,545064.71
6124,690721.6
6125,455240.48
6126,275569.8263033911
6127,400264.0
6128,1346317.376456898
6129,246391.88494949494
6130,306055.75
6131,375915.93333333335
6132,973542.8332997839
6133,1470043.6891774894
6134,560720.0
6135,610340.0
6136,849748.3706287988
6137,341290.0
6138,213020.85454545452
6139,678031.64
6140,1248175.0
6141,568445.0
6142,1807217.3614761902
6143,590170.1754385965
6144,746839.08
6145,504550.0
6146,369296.42
6147,648695.4673406862
6148,565077.0
6149,382102.0
6150,550577.5233333333
6151,679105.2329296522
6152,526033.0633333332
6153,525120.83
6154,739198.1833333335
6155,1269493.58
6156,404725.64
6157,347777.8384393384
6158,2308911.86
6159,1194864.37
6160,452051.0
6161,732121.67
6162,959096.18
6163,376207.376
6164,1869590.7251587298
6165,548719.68
6166,527695.645
6167,3149447.06
6168,670425.0
6169,1124559.0291212124
6170,242783.16666666663
6171,1250039.85
6172,223520.03908413145
6173,513050.0
6174,674030.0
6175,545525.98
6176,587680.0
6177,1008474.36
6178,604985.0333333333
6179,423887.13
6180,736181.72
6181,2524957.62
6182,482763.96
6183,440490.0
6184,1107467.41
6185,482902.45882621274
6186,1139900.0
6187,4765426.0
6188,1049861.67
6189,362242.6438126146
6190,1131176.04
6191,663310.0
6192,248707.0
6193,1204036.3
6194,1017801.12
6195,872606.0
6196,923153.3871428572
6197,947117.2973809524
6198,380215.42
6199,793800.0
6200,1709163.410922078
6201,1087797.82
6202,2174996.7863333332
6203,255377.78406593416
6204,514463.02
6205,479862.5
6206,439615.0758685758
6207,1328074.222027972
6208,1971370.0
6209,854427.68
6210,872807.6403150134
6211,286660.7399122205
6212,749187.26
6213,379076.3599999999
6214,781607.7142857143
6215,541119.0
6216,873972.6847619048
6217,563037.98
6218,900075.2904040402
6219,158254.04960317462
6220,115967.0575
6221,570660.2579365079
6222,1737541.5
6223,196167.27976190473
6224,1717200.0
6225,557841.95
6226,289198.77444966644
6227,294820.78
6228,736543.68
6229,807515.1966666665
6230,1003390.0
6231,233246.87058244058
6232,1503372.89
6233,420779.2904761904
6234,2583522.99
6235,348932.55404761893
6236,593304.4816666667
6237,2659472.2666666666
6238,216859.51023976022
6239,354520.1676190477
6240,370698.6646686646
6241,1164521.1034637792
6242,681330.0
6243,408212.9
6244,599630.0
6245,1563990.0
6246,885260.33
6247,664751.75
6248,951294.0
6249,1175605.0
6250,750857.7484015817
6251,617803.42
6252,449742.89
6253,1972776.0
6254,1274470.0
6255,506431.76
6256,789302.31
6257,1382011.3474025978
6258,2093493.8809523813
6259,1208619.0
6260,523534.48761904764
6261,452212.25
6262,2363512.12
6263,1993663.5
6264,252872.37237204463
6265,233701.97
6266,512930.0
6267,1472359.2425
6268,739534.75
6269,702242.95
6270,554075.35
6271,302765.973931074
6272,415073.63
6273,278753.28
6274,487128.36385245295
6275,338235.05
6276,584960.7416575406
6277,604294.9922793574
6278,1391233.54
6279,1920828.21
6280,423441.2
6281,294886.06
6282,516158.34
6283,1314242.17
6284,630335.96
6285,1534298.62
6286,617822.5
6287,595985.93
6288,854531.79
6289,933738.6989904351
6290,1614885.12
6291,2302155.93
6292,420779.2904761904
6293,1084106.25
6294,442496.95610925
6295,1316119.06
6296,775741.2051878676
6297,351128.92047619045
6298,340128.79
6299,611474.94
6300,1146494.607142857
6301,525564.2551060054
6302,932718.46
6303,1376362.0
6304,2466507.65
6305,1202228.3266666667
6306,500303.46
6307,434469.65
6308,976435.0
6309,875524.4850000001
6310,538048.5783928849
6311,583511.49
6312,969903.675
6313,327946.061709596
6314,706187.5
6315,529440.0
6316,1195299.76
6317,496725.19
6318,489921.5
6319,936198.18
6320,354670.33666666667
6321,259417.2341269841
6322,1770172.58
6323,1929188.65
6324,753785.0
6325,871117.875795541
6326,587165.54
6327,2218688.96
6328,677492.4685714287
6329,1390596.6666666665
6330,301344.8595
6331,631254.1130952381
6332,1186089.6071428573
6333,462715.94
6334,973331.8323333333
6335,477664.98
6336,1308821.2619047621
6337,380136.0
6338,277065.73666666663
6339,600880.0
6340,861697.91984564
6341,2864584.18
6342,333173.42
6343,888894.6769531668
6344,1051220.0
6345,792863.6466705428
6346,2422189.35
6347,476404.3333333334
6348,1224808.88
6349,1547607.9102564103
6350,673176.5
6351,1506152.4
6352,229734.0526190476
6353,1464958.93
6354,1371316.6434920633
6355,440228.4
6356,1301592.36
6357,402800.72799422796
6358,762039.6525
6359,1144323.9897142858
6360,830716.33
6361,184104.14293040294
6362,656780.0
6363,381866.56
6364,558715.85
6365,482562.4
6366,360867.5
6367,2037265.5
6368,2242175.0
6369,580729.5149365081
6370,1064442.62
6371,251690.20094852764
6372,937194.65
6373,191073.03899111517
6374,429199.84
6375,466187.3653083028
6376,2193526.22
6377,1088124.0
6378,352012.30666666664
6379,367444.2857142857
6380,1234791.25
6381,458796.65
6382,2662631.79
6383,1602040.27
6384,435559.8424908425
6385,309403.5663780663
6386,4479223.64
6387,717718.7530317461
6388,448448.125
6389,2243552.75
6390,476777.75
6391,2566141.43
6392,1130178.0
6393,1170024.87
6394,154030.0159475028
6395,346813.68166666664
6396,517455.7142857143
6397,435058.12
6398,584960.7416575406
6399,885542.0667857138
6400,366847.17714285717
6401,470965.77
6402,622181.3333333334
6403,741442.66
6404,612126.1666666666
6405,2430664.83
6406,721353.25
6407,246234.14553502057
6408,246757.56
6409,543266.3433333333
6410,988331.6666666665
6411,535308.46
6412,883502.0
6413,525006.8
6414,1108719.8
6415,756026.0943223444
6416,279689.28353485395
6417,517587.38
6418,1149487.25
6419,1734030.0
6420,1839410.38
6421,148199.94047619047
6422,748245.5
6423,139822.49999999997
6424,644613.8
6425,686590.0
6426,3274232.5
6427,516205.0
6428,307662.91847041843
6429,701922.4
6430,658701.395
6431,473589.0
6432,2453894.99
6433,190904.5
6434,1116275.5294011545
6435,362625.89666666667
6436,606504.16
6437,617330.3333333333
6438,549138.79
6439,731949.99
6440,1175885.85
6441,1183856.8
6442,710720.87
6443,736434.33
6444,1386913.3102539682
6445,2390775.33
6446,1532872.08
6447,150069.12819047619
6448,578907.4
6449,1259878.82
6450,345534.69
6451,190396.54502164503
6452,781319.98
6453,1543355.1190476192
6454,485176.66666666674
6455,506658.42
6456,677709.76
6457,853001.3166666665
6458,492552.14
6459,394842.31060606055
6460,2269990.31
6461,682395.485
6462,1023661.06
6463,1020687.9761904761
6464,1105435.0
6465,1461700.87
6466,715080.2420634922
6467,606453.0
6468,809377.3710317462
6469,1168086.186229706
6470,457026.5070160109
6471,149700.0
6472,223520.03908413145
6473,1657586.08
6474,406066.01
6475,488036.31000000006
6476,896773.7
6477,1612250.0
6478,549491.8827380952
6479,1487864.4
6480,199865.8333333334
6481,861874.6673015874
6482,802990.425
6483,200106.7727949828
6484,661545.0
6485,971065.0
6486,270136.9383333333
6487,515625.08
6488,803665.0
6489,335879.15
6490,180889.60187359943
6491,1546670.625
6492,443942.319047619
6493,539623.0
6494,794413.8787936508
6495,500563.6205183706
6496,857648.88
6497,562172.2
6498,450038.68571428565
6499,1581271.5066666664
6500,177832.96428571432
6501,597925.0
6502,559696.57
6503,412694.1795357421
6504,254588.52661616166
6505,395815.18
6506,389840.18
6507,808985.0
6508,306946.15079365077
6509,487345.68615315726
6510,668370.0
6511,576835.58
6512,1246253.87
6513,1477325.7879949498
6514,617120.2738095238
6515,967603.3
6516,228581.10497835494
6517,1159294.14
6518,355379.67261904763
6519,969587.3833333334
6520,752062.68
6521,3320784.6266666665
6522,1616922.46
6523,1212808.4002740316
6524,1334517.86
6525,796561.46
6526,435088.3
6527,694457.06
6528,718264.34
6529,1529581.57
6530,931444.7220687807
6531,199992.42885714292
6532,498005.68
6533,1608370.64
6534,500036.66
6535,562552.29
6536,639687.1
6537,433410.0
6538,2450645.7227380956
6539,788765.0
6540,2934897.5
6541,476686.03
6542,946014.05
6543,153899.06
6544,565676.47
6545,232166.61258186254
6546,609279.3165842802
6547,294954.10098672163
6548,623480.0
6549,1011279.47
6550,560713.3234126983
6551,1157228.4999999998
6552,470786.3
6553,509350.5166666667
6554,966333.58
6555,272644.1319047619
6556,610731.5118847326
6557,623363.18
6558,891564.54
6559,449699.68
6560,955489.3964920634
6561,537208.475
6562,582362.74
6563,558787.75
6564,589421.79
6565,412650.5
6566,856487.9365079365
6567,306946.15079365077
6568,455334.25
6569,872512.05
6570,554580.0
6571,1621115.7
6572,307840.93333333335
6573,955338.5
6574,1288644.0
6575,491916.4
6576,1088290.0
6577,572054.0
6578,201059.96380952376
6579,1286328.6
6580,1090872.2286553315
6581,1822015.0
6582,425090.0
6583,152978.31349206352
6584,468141.44
6585,658125.0
6586,610870.43
6587,965663.3400493124
6588,539344.89
6589,457463.76
6590,977182.2639761899
6591,406401.84
6592,675805.0
6593,849315.91
6594,644710.48
6595,789248.76
6596,474107.5
6597,683658.0
6598,288121.86701592186
6599,241624.812
6600,805130.0
6601,919859.99
6602,226707.4321592151
6603,521362.52
6604,306946.15079365077
6605,505189.45
6606,482540.0
6607,565776.5833333333
6608,1262349.9795000001
6609,587935.0279999999
6610,301762.7822352927
6611,2233971.8585956823
6612,1179717.2
6613,192220.0
6614,868139.64
6615,679715.3166666665
6616,1284884.0
6617,1159606.6633333333
6618,1318583.62
6619,699140.0
6620,1151507.1
6621,1258045.0
6622,874630.0
6623,421810.45
6624,146787.9
6625,471671.78
6626,302043.836
6627,536504.0
6628,387625.69
6629,1200897.1666666667
6630,1342950.64
6631,1062703.15
6632,1910231.88
6633,725509.43
6634,938727.93
6635,1152928.5
6636,305457.82
6637,777652.96
6638,262416.1767479339
6639,477615.0
6640,927177.02
6641,208237.8690476191
6642,2020912.31
6643,612295.0
6644,897310.0
6645,726290.0
6646,402355.7674285714
6647,811492.0933333333
6648,1174160.0
6649,1869328.78674531
6650,3473924.42
6651,1301390.0
6652,541137.76
6653,581529.85
6654,766887.27
6655,753108.2547619048
6656,789820.0
6657,822801.0876562824
6658,343717.33333333326
6659,785848.228452103
6660,223520.03908413145
6661,499359.9533333333
6662,1276082.64
6663,1119520.13
6664,348037.762039072
6665,1215160.0
6666,889025.0
6667,527037.52
6668,327392.65
6669,3466374.04
6670,370875.39
6671,279338.0
6672,357710.67063492077
6673,442335.19200000004
6674,698651.4613497093
6675,1064288.884199134
6676,853347.685
6677,650475.0
6678,960730.0
6679,283380.0
6680,508654.66
6681,2841048.9
6682,754780.0
6683,753092.49
6684,1256939.83
6685,497574.0
6686,1444222.73
6687,305632.7633333333
6688,1590355.97
6689,698376.0
6690,980138.9865093379
6691,517872.875
6692,827310.0
6693,842611.58
6694,519637.42
6695,1118043.45
6696,602520.0
6697,1366342.69
6698,282971.60784772865
6699,1927931.781666667
6700,696616.6666666665
6701,842185.0
6702,510024.96
6703,1117454.32
6704,750938.3
6705,880400.0
6706,1140812.501082251
6707,757019.6
6708,756914.4
6709,401008.02
6710,260384.36
6711,775591.4665000001
6712,281960.2461904762
6713,755978.8850630765
6714,2553194.7
6715,515670.0
6716,962442.4
6717,472813.3
6718,1811199.34
6719,965700.0
6720,767029.6
6721,333374.90427777776
6722,601016.125
6723,613462.4
6724,800120.9
6725,490606.4166666666
6726,426705.39
6727,463607.4
6728,630276.4390659342
6729,1657890.0
6730,342066.76
6731,440889.9658333334
6732,470215.39
6733,370726.76
6734,786752.4865096293
6735,730569.72
6736,756026.0943223444
6737,1049695.0
6738,1830208.1
6739,464089.77571428585
6740,1291249.16
6741,1175429.0119047621
6742,258404.5833333333
6743,600030.8333333334
6744,722990.45
6745,445011.79
6746,1097166.7666666666
6747,4449423.67
6748,481034.42333333334
6749,2365538.3966666665
6750,470412.5
6751,110280.0
6752,408106.70714285714
6753,1167814.0
6754,454120.0
6755,725522.75
6756,230177.74000000005
6757,723645.63
6758,789248.76
6759,786500.0
6760,482036.56
6761,310992.3392522828
6762,2639122.97
6763,497378.6
6764,2072637.44
6765,526056.4
6766,116140.0
6767,3000153.51
6768,1279238.3432539685
6769,1046466.5
6770,1945722.61
6771,2182459.313838384
6772,312048.19
6773,551760.1
6774,1097125.55
6775,1699300.0
6776,373467.12
6777,3907825.0
6778,801319.0
6779,262195.65484126995
6780,411728.82
6781,518505.0
6782,1071138.0318722941
6783,1308821.2619047621
6784,1253597.75
6785,380555.89585659443
6786,1835000.0
6787,544382.3333333334
6788,483210.28
6789,1810200.0
6790,438390.57
6791,872807.6403150134
6792,1061944.4
6793,1670260.0
6794,1219282.27
6795,447153.17
6796,1587150.0
6797,976154.9533333335
6798,1008986.01
6799,955047.76
6800,515900.8154761905
6801,921717.4095238094
6802,756247.21
6803,868211.84
6804,538426.98
6805,1069423.9779817709
6806,466187.3653083028
6807,1014310.0
6808,1348740.416666667
6809,1044970.0
6810,1167553.4216017313
6811,403575.9952380953
6812,2649078.98
6813,1668757.81
6814,1238976.1
6815,333052.90960681555
6816,401378.8333333334
6817,573691.25
6818,2879642.0
6819,573395.5
6820,700127.04
6821,275569.8263033911
6822,1088335.0
6823,1088260.39
6824,508589.2
6825,427384.0
6826,928486.88
6827,565068.4866666667
6828,332755.0
6829,363262.39333333337
6830,223591.9202409812
6831,1192026.5
6832,268603.04
6833,336581.1885714286
6834,4019134.14
6835,508235.0
6836,699498.22
6837,2345125.0
6838,577243.2
6839,564280.32
6840,1081458.8943849204
6841,2311219.59
6842,580623.01
6843,360822.5
6844,509235.47
6845,649223.02
6846,1914077.81
6847,934725.35
6848,430885.8
6849,1689784.06
6850,578730.13
6851,539447.7
6852,437035.0
6853,237799.4756346521
6854,159801.0217619047
6855,461583.2
6856,364765.0
6857,2458196.95
6858,2374215.26
6859,920308.13
6860,529316.915
6861,618640.12
6862,1405154.85
6863,171031.90836940837
6864,455036.01333333337
6865,1129780.0
6866,435469.46
6867,842266.8786344375
6868,460715.0
6869,416870.49
6870,546455.69
6871,566505.0
6872,870080.0
6873,296386.99
6874,262416.1767479339
6875,463206.32
6876,142354.7308802309
6877,914419.83
6878,182371.35667613268
6879,3428889.42
6880,354550.875
6881,760617.88
6882,195138.00206586084
6883,549491.8827380952
6884,2081222.38
6885,1032110.08
6886,776817.5
6887,349585.8
6888,610313.55
6889,294182.71
6890,548717.0233333333
6891,945323.37
6892,161839.13093939394
6893,1420126.2142857143
6894,1724141.22
6895,359071.1133333333
6896,1354784.68
6897,224555.66194916188
6898,822801.0876562824
6899,565994.6
6900,620849.12
6901,1088040.114502415
6902,738860.19
6903,559649.1366666667
6904,630930.6
6905,115967.0575
6906,346332.5
6907,2178992.5
6908,1917030.0
6909,168449.0
6910,1714944.5
6911,2891970.0
6912,571372.8
6913,533393.54
6914,809487.94
6915,244110.94736836903
6916,1983541.43
6917,605947.16
6918,466159.2
6919,659534.52
6920,1269947.78
6921,882860.4666666666
6922,2198166.58
6923,347335.48
6924,1018440.5
6925,1188857.08
6926,214123.20952380952
6927,2168892.19
6928,463676.80333333334
6929,575418.4785714286
6930,135746.72619047618
6931,499425.12
6932,1307667.5
6933,369796.8
6934,247166.82426830046
6935,1033350.0
6936,551686.0
6937,531657.79
6938,1571350.0
6939,499111.87
6940,1088040.114502415
6941,669223.01
6942,3214810.7923809523
6943,1480495.86
6944,219667.40423308205
6945,529570.0231785715
6946,366852.91
6947,1162200.0
6948,1078023.64
6949,473119.34
6950,451586.12
6951,640030.4416666668
6952,789208.02
6953,1715314.19
6954,511607.63
6955,629463.4888722388
6956,399854.3
6957,372359.0
6958,934268.94
6959,379384.7619047619
6960,1231827.58
6961,1013918.5133333333
6962,839653.6
6963,4121662.98
6964,1234855.0
6965,1291409.83
6966,467740.0
6967,1706840.49
6968,1728561.9233333333
6969,2508566.05
6970,1210450.0
6971,442496.95610925
6972,478536.51
6973,357511.9419047619
6974,1047617.4
6975,944466.4238888889
6976,904306.18
6977,733320.83
6978,844800.7568542567
6979,581157.75
6980,376162.83
6981,405755.4416666667
6982,360698.58
6983,695644.09
6984,505349.98
6985,1961090.0
6986,549885.0
6987,347415.5
6988,563533.88
6989,1522334.16
6990,816952.1196858697
6991,352071.0810364146
6992,575438.3333333333
6993,1422167.63
6994,417305.0
6995,175402.2243867244
6996,757143.45
6997,454636.64
6998,388189.25
6999,213004.0949374339
7000,795692.66
7001,434504.09
7002,505468.75
7003,359486.8
7004,629463.4888722388
7005,246377.1291741453
7006,285094.05
7007,286740.2
7008,482902.45882621274
7009,843260.0
7010,1167553.4216017313
7011,456830.03
7012,422156.5
7013,278262.5266666667
7014,720404.1
7015,584960.7416575406
7016,210089.93
7017,664421.93
7018,1236385.570799213
7019,505933.0
7020,1724155.0
7021,309471.6666666667
7022,533891.36
7023,596626.7637085137
7024,1588123.11
7025,499841.41
7026,585019.99
7027,746305.46
7028,309778.9447518392
7029,308070.1630952381
7030,505742.53
